ID	Fold	Actual	Predicted
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbjb12-l2.qa68	1	correct	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb9-l2.qa117	1	correct	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj23-l2.qa49	1	correct	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj45-l1.qa196	1	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbjb9-l2.qa55	1	correct	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj27-l2.qa137	1	correct	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb3-l1.qa137	1	correct	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj8-l2.qa66	1	correct	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb2-l1.qa129	1	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj23-l1.qa187	1	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb16-l1.qa73	1	correct	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj18-l1.qa39	1	correct	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj42-l2.qa48	1	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj12-l2.qa95	1	correct	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj29-l2.qa80	1	correct	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb13-l1.qa64	1	correct	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj13-l1.qa161	1	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj23-l2.qa64	1	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj38-l2.qa102	1	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa123	1	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj7-l1.qa49	1	correct	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb5-l2.qa94	1	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbj19-l2.qa120	1	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj12-l1.qa50	1	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb3-l2.qa106	1	correct	irrelevant
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj38-l1.qa218	1	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb26-l2.qa102	1	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbjb16-l2.qa125	1	correct	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbjb28-l1.qa46	1	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb29-l2.qa88	1	correct	contradictory
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj43-l2.qa75	1	correct	partially_correct_incomplete
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj23-l2.qa141	1	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q3.sbj10-l2.qa147	1	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj8-l1.qa194	1	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj36-l1.qa233	1	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb41-l2.qa88	1	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj24-l1.qa170	1	non_domain	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa131	1	non_domain	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa131	1	non_domain	non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj27-l1.qa223	1	non_domain	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj7-l1.qa168	1	non_domain	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj33-l1.qa183	1	non_domain	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj22-l1.qa233	1	non_domain	non_domain
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj22-l2.qa67	1	non_domain	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb21-l1.qa163	1	non_domain	non_domain
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj27-l1.qa192	1	non_domain	non_domain
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj26-l2.qa144	1	non_domain	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj8-l2.qa134	1	non_domain	non_domain
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj7-l1.qa209	1	non_domain	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj40-l1.qa256	1	non_domain	non_domain
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj33-l2.qa52	1	non_domain	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj19-l1.qa243	1	non_domain	non_domain
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj15-l1.qa107	1	non_domain	non_domain
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj31-l2.qa67	1	non_domain	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj27-l1.qa211	1	non_domain	non_domain
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj37-l1.qa72	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb42-l1.qa32	1	contradictory	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj29-l1.qa47	1	contradictory	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj22-l1.qa43	1	contradictory	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj40-l1.qa255	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj27-l1.qa63	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj38-l1.qa47	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb38-l1.qa42	1	contradictory	contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb25-l1.qa182	1	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj24-l1.qa199	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj30-l1.qa35	1	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb3-l2.qa84	1	contradictory	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj14-l1.qa227	1	contradictory	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb1-l1.qa166	1	contradictory	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj43-l1.qa59	1	contradictory	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj19-l2.qa75	1	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb6-l2.qa102	1	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj15-l1.qa259	1	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj13-l2.qa50	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj45-l1.qa44	1	contradictory	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb22-l1.qa128	1	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbjb12-l2.qa55	1	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb1-l1.qa32	1	contradictory	contradictory
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb1-l1.qa71	1	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj8-l2.qa111	1	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb22-l1.qa157	1	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbjb2-l2.qa125	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj27-l1.qa62	1	contradictory	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb4-l1.qa182	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb25-l1.qa41	1	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj14-l2.qa47	1	contradictory	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa124	1	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa209	1	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj46-l1.qa44	1	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb21-l1.qa41	1	contradictory	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj7-l1.qa208	1	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbjb19-l1.qa143	1	contradictory	correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj35-l1.qa188	1	contradictory	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb2-l2.qa96	1	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj10-l1.qa177	1	contradictory	contradictory
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb2-l1.qa70	1	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb41-l2.qa77	1	contradictory	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb13-l2.qa87	1	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj15-l2.qa54	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj8-l1.qa107	1	contradictory	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa208	1	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa168	1	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj8-l1.qa52	1	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa196	1	contradictory	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj22-l1.qa69	1	contradictory	irrelevant
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj39-l1.qa230	1	contradictory	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj15-l2.qa108	1	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj34-l1.qa154	1	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbjb21-l1.qa145	1	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj19-l1.qa222	1	contradictory	contradictory
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj28-l1.qa96	1	contradictory	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj11-l1.qa238	1	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa219	1	contradictory	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbjb35-l1.qa138	1	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj35-l1.qa187	1	contradictory	contradictory
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj30-l2.qa85	1	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj39-l2.qa121	1	contradictory	correct
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj29-l1.qa228	1	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj47-l1.qa252	1	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj9-l1.qa157	1	contradictory	correct
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa183	1	contradictory	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbjb40-l2.qa122	1	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj34-l1.qa32	1	contradictory	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj40-l1.qa238	1	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb10-l2.qa42	1	contradictory	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj22-l1.qa44	1	contradictory	contradictory
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj35-l2.qa148	1	contradictory	contradictory
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb37-l1.qa71	1	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa176	1	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbjb10-l1.qa140	1	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb38-l2.qa42	1	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbjb27-l2.qa44	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa41	1	contradictory	contradictory
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj15-l1.qa108	1	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj43-l1.qa167	1	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj37-l2.qa42	1	contradictory	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj14-l1.qa54	1	contradictory	contradictory
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbjb31-l2.qa122	1	contradictory	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbj31-l2.qa153	1	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj46-l1.qa225	1	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb25-l1.qa164	1	contradictory	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa238	1	contradictory	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj38-l1.qa131	1	contradictory	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj19-l1.qa270	1	contradictory	contradictory
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj11-l1.qa97	1	contradictory	contradictory
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb10-l1.qa63	1	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbjb3-l1.qa159	1	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb16-l1.qa137	1	contradictory	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj14-l1.qa226	1	contradictory	non_domain
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa182	1	contradictory	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb39-l1.qa63	1	contradictory	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbjb21-l1.qa175	1	contradictory	contradictory
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb31-l1.qa117	1	contradictory	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb10-l1.qa159	1	contradictory	partially_correct_incomplete
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj39-l1.qa158	1	contradictory	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj12-l1.qa133	1	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb6-l1.qa32	1	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb35-l2.qa105	1	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj13-l1.qa239	1	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb3-l2.qa80	1	contradictory	partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb6-l1.qa163	1	irrelevant	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj46-l2.qa144	1	irrelevant	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbjb2-l2.qa45	1	irrelevant	contradictory
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb18-l1.qa128	1	irrelevant	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj46-l2.qa133	1	irrelevant	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb17-l1.qa139	1	irrelevant	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj19-l1.qa52	1	irrelevant	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj38-l1.qa155	1	irrelevant	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj26-l2.qa109	1	irrelevant	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj46-l2.qa55	1	irrelevant	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj38-l1.qa154	1	irrelevant	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj46-l1.qa178	1	irrelevant	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj42-l1.qa234	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj12-l2.qa81	2	partially_correct_incomplete	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj3-l1.qa38	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj9-l1.qa171	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb5-l2.qa112	2	partially_correct_incomplete	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj37-l1.qa198	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj33-l1.qa39	2	partially_correct_incomplete	irrelevant
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj7-l1.qa53	2	partially_correct_incomplete	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb5-l1.qa127	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj46-l2.qa51	2	partially_correct_incomplete	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj46-l1.qa182	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj36-l1.qa153	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb24-l2.qa94	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj15-l2.qa111	2	partially_correct_incomplete	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj22-l1.qa243	2	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj30-l1.qa53	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj38-l1.qa202	2	partially_correct_incomplete	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj46-l1.qa229	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbjb16-l2.qa56	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa52	2	partially_correct_incomplete	irrelevant
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj27-l1.qa42	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbjb34-l1.qa138	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb40-l2.qa103	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj8-l1.qa258	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj47-l2.qa68	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbjb27-l2.qa56	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj39-l1.qa42	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbjb42-l1.qa37	2	partially_correct_incomplete	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa141	2	partially_correct_incomplete	correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj35-l1.qa231	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbjb38-l1.qa180	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj12-l2.qa144	2	partially_correct_incomplete	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj9-l1.qa215	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbjb2-l2.qa82	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbj18-l1.qa76	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj34-l2.qa95	2	partially_correct_incomplete	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb20-l1.qa45	2	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb30-l1.qa180	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb16-l1.qa44	2	partially_correct_incomplete	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbjb39-l1.qa37	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj10-l2.qa130	2	partially_correct_incomplete	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa219	2	partially_correct_incomplete	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj37-l1.qa208	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbjb1-l2.qa69	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj24-l1.qa62	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbj24-l2.qa62	2	partially_correct_incomplete	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj36-l1.qa242	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb18-l2.qa90	2	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa48	2	partially_correct_incomplete	contradictory
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj39-l1.qa160	2	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj26-l1.qa64	2	partially_correct_incomplete	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj28-l1.qa224	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbj40-l1.qa66	2	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj42-l2.qa129	2	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj42-l2.qa128	2	partially_correct_incomplete	contradictory
